p,rho,num.samples,alt.hyp,Method,Type,Prob
0.6,0.2,30,3,BH,FDR,0
0.6,0.2,30,3,BH,FNR,0.2
0.6,0.2,30,3,Lfdr,FDR,0
0.6,0.2,30,3,Lfdr,FNR,0.1
0.6,0.2,30,3,adaptBH,FNR,0.05
0.6,0.2,30,3,adaptBH,FDR,0.05
0.6,0.2,30,3,Bonf,FNR,0.45
0.6,0.2,30,3,Bonf,FDR,0
0.6,0.2,30,3,None,FNR,0.1
0.6,0.2,30,3,None,FDR,0
0.6,0.4,30,3,BH,FDR,0
0.6,0.4,30,3,BH,FNR,0.3333333333333333
0.6,0.4,30,3,Lfdr,FDR,0
0.6,0.4,30,3,Lfdr,FNR,0.3333333333333333
0.6,0.4,30,3,adaptBH,FNR,0.16666666666666666
0.6,0.4,30,3,adaptBH,FDR,0
0.6,0.4,30,3,Bonf,FNR,0.7777777777777778
0.6,0.4,30,3,Bonf,FDR,0
0.6,0.4,30,3,None,FNR,0.16666666666666666
0.6,0.4,30,3,None,FDR,0
0.6,0.6000000000000001,30,3,BH,FDR,0
0.6,0.6000000000000001,30,3,BH,FNR,0.1111111111111111
0.6,0.6000000000000001,30,3,Lfdr,FDR,0
0.6,0.6000000000000001,30,3,Lfdr,FNR,0.05555555555555555
0.6,0.6000000000000001,30,3,adaptBH,FNR,0.05555555555555555
0.6,0.6000000000000001,30,3,adaptBH,FDR,0
0.6,0.6000000000000001,30,3,Bonf,FNR,0.6666666666666666
0.6,0.6000000000000001,30,3,Bonf,FDR,0
0.6,0.6000000000000001,30,3,None,FNR,0.05555555555555555
0.6,0.6000000000000001,30,3,None,FDR,0
0.6,0.8,30,3,BH,FDR,0
0.6,0.8,30,3,BH,FNR,0
0.6,0.8,30,3,Lfdr,FDR,0.045454545454545456
0.6,0.8,30,3,Lfdr,FNR,0
0.6,0.8,30,3,adaptBH,FNR,0
0.6,0.8,30,3,adaptBH,FDR,0
0.6,0.8,30,3,Bonf,FNR,0.14285714285714285
0.6,0.8,30,3,Bonf,FDR,0
0.6,0.8,30,3,None,FNR,0
0.6,0.8,30,3,None,FDR,0
0.6,0,30,3,BH,FDR,0
0.6,0,30,3,BH,FNR,0.058823529411764705
0.6,0,30,3,Lfdr,FDR,0
0.6,0,30,3,Lfdr,FNR,0
0.6,0,30,3,adaptBH,FNR,0
0.6,0,30,3,adaptBH,FDR,0
0.6,0,30,3,Bonf,FNR,0.29411764705882354
0.6,0,30,3,Bonf,FDR,0
0.6,0,30,3,None,FNR,0
0.6,0,30,3,None,FDR,0
0.6,0.2,30,3,BH,FDR,0
0.6,0.2,30,3,BH,FNR,0
0.6,0.2,30,3,Lfdr,FDR,0.08695652173913043
0.6,0.2,30,3,Lfdr,FNR,0
0.6,0.2,30,3,adaptBH,FNR,0
0.6,0.2,30,3,adaptBH,FDR,0.08695652173913043
0.6,0.2,30,3,Bonf,FNR,0.42857142857142855
0.6,0.2,30,3,Bonf,FDR,0
0.6,0.2,30,3,None,FNR,0
0.6,0.2,30,3,None,FDR,0.045454545454545456
0.6,0.4,30,3,BH,FDR,0
0.6,0.4,30,3,BH,FNR,0
0.6,0.4,30,3,Lfdr,FDR,0.047619047619047616
0.6,0.4,30,3,Lfdr,FNR,0
0.6,0.4,30,3,adaptBH,FNR,0
0.6,0.4,30,3,adaptBH,FDR,0.23076923076923078
0.6,0.4,30,3,Bonf,FNR,0.1
0.6,0.4,30,3,Bonf,FDR,0
0.6,0.4,30,3,None,FNR,0
0.6,0.4,30,3,None,FDR,0
0.6,0.6000000000000001,30,3,BH,FDR,0
0.6,0.6000000000000001,30,3,BH,FNR,1
0.6,0.6000000000000001,30,3,Lfdr,FDR,0
0.6,0.6000000000000001,30,3,Lfdr,FNR,0.9
0.6,0.6000000000000001,30,3,adaptBH,FNR,1
0.6,0.6000000000000001,30,3,adaptBH,FDR,0
0.6,0.6000000000000001,30,3,Bonf,FNR,1
0.6,0.6000000000000001,30,3,Bonf,FDR,0
0.6,0.6000000000000001,30,3,None,FNR,0.7
0.6,0.6000000000000001,30,3,None,FDR,0
0.6,0.8,30,3,BH,FDR,0.15789473684210525
0.6,0.8,30,3,BH,FNR,0
0.6,0.8,30,3,Lfdr,FDR,0.23809523809523808
0.6,0.8,30,3,Lfdr,FNR,0
0.6,0.8,30,3,adaptBH,FNR,0
0.6,0.8,30,3,adaptBH,FDR,0.4666666666666667
0.6,0.8,30,3,Bonf,FNR,0
0.6,0.8,30,3,Bonf,FDR,0
0.6,0.8,30,3,None,FNR,0
0.6,0.8,30,3,None,FDR,0.2
0.6,0,100,3,BH,FDR,0.03571428571428571
0.6,0,100,3,BH,FNR,0.1
0.6,0,100,3,Lfdr,FDR,0.07936507936507936
0.6,0,100,3,Lfdr,FNR,0.03333333333333333
0.6,0,100,3,adaptBH,FNR,0.016666666666666666
0.6,0,100,3,adaptBH,FDR,0.078125
0.6,0,100,3,Bonf,FNR,0.6166666666666667
0.6,0,100,3,Bonf,FDR,0
0.6,0,100,3,None,FNR,0.03333333333333333
0.6,0,100,3,None,FDR,0.06451612903225806
0.6,0.2,100,3,BH,FDR,0
0.6,0.2,100,3,BH,FNR,0.6470588235294118
0.6,0.2,100,3,Lfdr,FDR,0
0.6,0.2,100,3,Lfdr,FNR,0.5
0.6,0.2,100,3,adaptBH,FNR,0.5147058823529411
0.6,0.2,100,3,adaptBH,FDR,0
0.6,0.2,100,3,Bonf,FNR,0.9264705882352942
0.6,0.2,100,3,Bonf,FDR,0
0.6,0.2,100,3,None,FNR,0.36764705882352944
0.6,0.2,100,3,None,FDR,0
0.6,0.4,100,3,BH,FDR,0
0.6,0.4,100,3,BH,FNR,0.2153846153846154
0.6,0.4,100,3,Lfdr,FDR,0
0.6,0.4,100,3,Lfdr,FNR,0.12307692307692308
0.6,0.4,100,3,adaptBH,FNR,0.09230769230769231
0.6,0.4,100,3,adaptBH,FDR,0
0.6,0.4,100,3,Bonf,FNR,0.8615384615384616
0.6,0.4,100,3,Bonf,FDR,0
0.6,0.4,100,3,None,FNR,0.1076923076923077
0.6,0.4,100,3,None,FDR,0
0.6,0.6000000000000001,100,3,BH,FDR,0
0.6,0.6000000000000001,100,3,BH,FNR,0.4262295081967213
0.6,0.6000000000000001,100,3,Lfdr,FDR,0
0.6,0.6000000000000001,100,3,Lfdr,FNR,0.3114754098360656
0.6,0.6000000000000001,100,3,adaptBH,FNR,0.2459016393442623
0.6,0.6000000000000001,100,3,adaptBH,FDR,0
0.6,0.6000000000000001,100,3,Bonf,FNR,0.9180327868852459
0.6,0.6000000000000001,100,3,Bonf,FDR,0
0.6,0.6000000000000001,100,3,None,FNR,0.13114754098360656
0.6,0.6000000000000001,100,3,None,FDR,0
0.6,0.8,100,3,BH,FDR,0.17721518987341772
0.6,0.8,100,3,BH,FNR,0
0.6,0.8,100,3,Lfdr,FDR,0.25287356321839083
0.6,0.8,100,3,Lfdr,FNR,0
0.6,0.8,100,3,adaptBH,FNR,0
0.6,0.8,100,3,adaptBH,FDR,0.35
0.6,0.8,100,3,Bonf,FNR,0
0.6,0.8,100,3,Bonf,FDR,0
0.6,0.8,100,3,None,FNR,0
0.6,0.8,100,3,None,FDR,0.2073170731707317
0.6,0,100,3,BH,FDR,0
0.6,0,100,3,BH,FNR,0.1864406779661017
0.6,0,100,3,Lfdr,FDR,0.05263157894736842
0.6,0,100,3,Lfdr,FNR,0.0847457627118644
0.6,0,100,3,adaptBH,FNR,0.0847457627118644
0.6,0,100,3,adaptBH,FDR,0.05263157894736842
0.6,0,100,3,Bonf,FNR,0.5932203389830508
0.6,0,100,3,Bonf,FDR,0
0.6,0,100,3,None,FNR,0.0847457627118644
0.6,0,100,3,None,FDR,0.03571428571428571
0.6,0.2,100,3,BH,FDR,0
0.6,0.2,100,3,BH,FNR,0.39655172413793105
0.6,0.2,100,3,Lfdr,FDR,0
0.6,0.2,100,3,Lfdr,FNR,0.25862068965517243
0.6,0.2,100,3,adaptBH,FNR,0.29310344827586204
0.6,0.2,100,3,adaptBH,FDR,0
0.6,0.2,100,3,Bonf,FNR,0.8620689655172413
0.6,0.2,100,3,Bonf,FDR,0
0.6,0.2,100,3,None,FNR,0.22413793103448276
0.6,0.2,100,3,None,FDR,0
0.6,0.4,100,3,BH,FDR,0
0.6,0.4,100,3,BH,FNR,0.08928571428571429
0.6,0.4,100,3,Lfdr,FDR,0.017857142857142856
0.6,0.4,100,3,Lfdr,FNR,0.017857142857142856
0.6,0.4,100,3,adaptBH,FNR,0.03571428571428571
0.6,0.4,100,3,adaptBH,FDR,0.01818181818181818
0.6,0.4,100,3,Bonf,FNR,0.6964285714285714
0.6,0.4,100,3,Bonf,FDR,0
0.6,0.4,100,3,None,FNR,0.05357142857142857
0.6,0.4,100,3,None,FDR,0.018518518518518517
0.6,0.6000000000000001,100,3,BH,FDR,0
0.6,0.6000000000000001,100,3,BH,FNR,0
0.6,0.6000000000000001,100,3,Lfdr,FDR,0.06060606060606061
0.6,0.6000000000000001,100,3,Lfdr,FNR,0
0.6,0.6000000000000001,100,3,adaptBH,FNR,0
0.6,0.6000000000000001,100,3,adaptBH,FDR,0.1267605633802817
0.6,0.6000000000000001,100,3,Bonf,FNR,0.45161290322580644
0.6,0.6000000000000001,100,3,Bonf,FDR,0
0.6,0.6000000000000001,100,3,None,FNR,0
0.6,0.6000000000000001,100,3,None,FDR,0.015873015873015872
0.6,0.8,100,3,BH,FDR,0
0.6,0.8,100,3,BH,FNR,0
0.6,0.8,100,3,Lfdr,FDR,0.05
0.6,0.8,100,3,Lfdr,FNR,0
0.6,0.8,100,3,adaptBH,FNR,0
0.6,0.8,100,3,adaptBH,FDR,0
0.6,0.8,100,3,Bonf,FNR,0.5789473684210527
0.6,0.8,100,3,Bonf,FDR,0
0.6,0.8,100,3,None,FNR,0
0.6,0.8,100,3,None,FDR,0
0.6,0,100,3,BH,FDR,0
0.6,0,100,3,BH,FNR,0.125
0.6,0,100,3,Lfdr,FDR,0.03125
0.6,0,100,3,Lfdr,FNR,0.03125
0.6,0,100,3,adaptBH,FNR,0.015625
0.6,0,100,3,adaptBH,FDR,0.03076923076923077
0.6,0,100,3,Bonf,FNR,0.609375
0.6,0,100,3,Bonf,FDR,0
0.6,0,100,3,None,FNR,0.046875
0.6,0,100,3,None,FDR,0.016129032258064516
0.6,0.2,100,3,BH,FDR,0
0.6,0.2,100,3,BH,FNR,0.09375
0.6,0.2,100,3,Lfdr,FDR,0.015873015873015872
0.6,0.2,100,3,Lfdr,FNR,0.03125
0.6,0.2,100,3,adaptBH,FNR,0.046875
0.6,0.2,100,3,adaptBH,FDR,0
0.6,0.2,100,3,Bonf,FNR,0.65625
0.6,0.2,100,3,Bonf,FDR,0
0.6,0.2,100,3,None,FNR,0.046875
0.6,0.2,100,3,None,FDR,0
0.6,0.4,100,3,BH,FDR,0.08571428571428572
0.6,0.4,100,3,BH,FNR,0
0.6,0.4,100,3,Lfdr,FDR,0.15789473684210525
0.6,0.4,100,3,Lfdr,FNR,0
0.6,0.4,100,3,adaptBH,FNR,0
0.6,0.4,100,3,adaptBH,FDR,0.21951219512195122
0.6,0.4,100,3,Bonf,FNR,0.234375
0.6,0.4,100,3,Bonf,FDR,0
0.6,0.4,100,3,None,FNR,0
0.6,0.4,100,3,None,FDR,0.08571428571428572
0.6,0.6000000000000001,100,3,BH,FDR,0
0.6,0.6000000000000001,100,3,BH,FNR,0.03125
0.6,0.6000000000000001,100,3,Lfdr,FDR,0.030303030303030304
0.6,0.6000000000000001,100,3,Lfdr,FNR,0
0.6,0.6000000000000001,100,3,adaptBH,FNR,0
0.6,0.6000000000000001,100,3,adaptBH,FDR,0.015384615384615385
0.6,0.6000000000000001,100,3,Bonf,FNR,0.640625
0.6,0.6000000000000001,100,3,Bonf,FDR,0
0.6,0.6000000000000001,100,3,None,FNR,0
0.6,0.6000000000000001,100,3,None,FDR,0
0.6,0.8,100,3,BH,FDR,0.07692307692307693
0.6,0.8,100,3,BH,FNR,0
0.6,0.8,100,3,Lfdr,FDR,0.1891891891891892
0.6,0.8,100,3,Lfdr,FNR,0
0.6,0.8,100,3,adaptBH,FNR,0
0.6,0.8,100,3,adaptBH,FDR,0.4
0.6,0.8,100,3,Bonf,FNR,0.05
0.6,0.8,100,3,Bonf,FDR,0
0.6,0.8,100,3,None,FNR,0
0.6,0.8,100,3,None,FDR,0.13043478260869565
0.6,0,100,3,BH,FDR,0
0.6,0,100,3,BH,FNR,0.14545454545454545
0.6,0,100,3,Lfdr,FDR,0.038461538461538464
0.6,0,100,3,Lfdr,FNR,0.09090909090909091
0.6,0,100,3,adaptBH,FNR,0.10909090909090909
0.6,0,100,3,adaptBH,FDR,0.02
0.6,0,100,3,Bonf,FNR,0.5818181818181818
0.6,0,100,3,Bonf,FDR,0
0.6,0,100,3,None,FNR,0.10909090909090909
0.6,0,100,3,None,FDR,0.02
0.6,0.2,100,3,BH,FDR,0
0.6,0.2,100,3,BH,FNR,0.04838709677419355
0.6,0.2,100,3,Lfdr,FDR,0.031746031746031744
0.6,0.2,100,3,Lfdr,FNR,0.016129032258064516
0.6,0.2,100,3,adaptBH,FNR,0.03225806451612903
0.6,0.2,100,3,adaptBH,FDR,0.01639344262295082
0.6,0.2,100,3,Bonf,FNR,0.5806451612903226
0.6,0.2,100,3,Bonf,FDR,0
0.6,0.2,100,3,None,FNR,0.03225806451612903
0.6,0.2,100,3,None,FDR,0.01639344262295082
0.6,0.4,100,3,BH,FDR,0.0196078431372549
0.6,0.4,100,3,BH,FNR,0.12280701754385964
0.6,0.4,100,3,Lfdr,FDR,0.07017543859649122
0.6,0.4,100,3,Lfdr,FNR,0.07017543859649122
0.6,0.4,100,3,adaptBH,FNR,0.017543859649122806
0.6,0.4,100,3,adaptBH,FDR,0.08196721311475409
0.6,0.4,100,3,Bonf,FNR,0.7017543859649122
0.6,0.4,100,3,Bonf,FDR,0
0.6,0.4,100,3,None,FNR,0.08771929824561403
0.6,0.4,100,3,None,FDR,0.037037037037037035
0.6,0.6000000000000001,100,3,BH,FDR,0.01639344262295082
0.6,0.6000000000000001,100,3,BH,FNR,0
0.6,0.6000000000000001,100,3,Lfdr,FDR,0.1044776119402985
0.6,0.6000000000000001,100,3,Lfdr,FNR,0
0.6,0.6000000000000001,100,3,adaptBH,FNR,0
0.6,0.6000000000000001,100,3,adaptBH,FDR,0.23076923076923078
0.6,0.6000000000000001,100,3,Bonf,FNR,0.35
0.6,0.6000000000000001,100,3,Bonf,FDR,0
0.6,0.6000000000000001,100,3,None,FNR,0
0.6,0.6000000000000001,100,3,None,FDR,0.03225806451612903
0.6,0.8,100,3,BH,FDR,0
0.6,0.8,100,3,BH,FNR,0
0.6,0.8,100,3,Lfdr,FDR,0.0625
0.6,0.8,100,3,Lfdr,FNR,0
0.6,0.8,100,3,adaptBH,FNR,0
0.6,0.8,100,3,adaptBH,FDR,0.4
0.6,0.8,100,3,Bonf,FNR,0.16666666666666666
0.6,0.8,100,3,Bonf,FDR,0
0.6,0.8,100,3,None,FNR,0
0.6,0.8,100,3,None,FDR,0
0.6,0,100,3,BH,FDR,0.021739130434782608
0.6,0,100,3,BH,FNR,0.0625
0.6,0,100,3,Lfdr,FDR,0.06
0.6,0,100,3,Lfdr,FNR,0.020833333333333332
0.6,0,100,3,adaptBH,FNR,0.041666666666666664
0.6,0,100,3,adaptBH,FDR,0.041666666666666664
0.6,0,100,3,Bonf,FNR,0.5833333333333334
0.6,0,100,3,Bonf,FDR,0
0.6,0,100,3,None,FNR,0.041666666666666664
0.6,0,100,3,None,FDR,0.041666666666666664
0.6,0.2,100,3,BH,FDR,0.14925373134328357
0.6,0.2,100,3,BH,FNR,0.017241379310344827
0.6,0.2,100,3,Lfdr,FDR,0.2054794520547945
0.6,0.2,100,3,Lfdr,FNR,0
0.6,0.2,100,3,adaptBH,FNR,0
0.6,0.2,100,3,adaptBH,FDR,0.30952380952380953
0.6,0.2,100,3,Bonf,FNR,0.25862068965517243
0.6,0.2,100,3,Bonf,FDR,0.022727272727272728
0.6,0.2,100,3,None,FNR,0.017241379310344827
0.6,0.2,100,3,None,FDR,0.14925373134328357
0.6,0.4,100,3,BH,FDR,0.017857142857142856
0.6,0.4,100,3,BH,FNR,0
0.6,0.4,100,3,Lfdr,FDR,0.11290322580645161
0.6,0.4,100,3,Lfdr,FNR,0
0.6,0.4,100,3,adaptBH,FNR,0
0.6,0.4,100,3,adaptBH,FDR,0.21428571428571427
0.6,0.4,100,3,Bonf,FNR,0.32727272727272727
0.6,0.4,100,3,Bonf,FDR,0
0.6,0.4,100,3,None,FNR,0
0.6,0.4,100,3,None,FDR,0.03508771929824561
0.6,0.6000000000000001,100,3,BH,FDR,0.01818181818181818
0.6,0.6000000000000001,100,3,BH,FNR,0
0.6,0.6000000000000001,100,3,Lfdr,FDR,0.15625
0.6,0.6000000000000001,100,3,Lfdr,FNR,0
0.6,0.6000000000000001,100,3,adaptBH,FNR,0
0.6,0.6000000000000001,100,3,adaptBH,FDR,0.46
0.6,0.6000000000000001,100,3,Bonf,FNR,0.24074074074074073
0.6,0.6000000000000001,100,3,Bonf,FDR,0
0.6,0.6000000000000001,100,3,None,FNR,0
0.6,0.6000000000000001,100,3,None,FDR,0.1
0.6,0.8,100,3,BH,FDR,0
0.6,0.8,100,3,BH,FNR,0.15254237288135594
0.6,0.8,100,3,Lfdr,FDR,0
0.6,0.8,100,3,Lfdr,FNR,0.05084745762711865
0.6,0.8,100,3,adaptBH,FNR,0.03389830508474576
0.6,0.8,100,3,adaptBH,FDR,0
0.6,0.8,100,3,Bonf,FNR,0.9322033898305084
0.6,0.8,100,3,Bonf,FDR,0
0.6,0.8,100,3,None,FNR,0.01694915254237288
0.6,0.8,100,3,None,FDR,0
0.6,0,500,3,BH,FDR,0.036734693877551024
0.6,0,500,3,BH,FNR,0.17770034843205576
0.6,0,500,3,Lfdr,FDR,0.060498220640569395
0.6,0,500,3,Lfdr,FNR,0.08013937282229965
0.6,0,500,3,adaptBH,FNR,0.08013937282229965
0.6,0,500,3,adaptBH,FDR,0.060498220640569395
0.6,0,500,3,Bonf,FNR,0.8153310104529616
0.6,0,500,3,Bonf,FDR,0
0.6,0,500,3,None,FNR,0.10104529616724739
0.6,0,500,3,None,FDR,0.054945054945054944
0.6,0.2,500,3,BH,FDR,0.06885245901639345
0.6,0.2,500,3,BH,FNR,0.01730103806228374
0.6,0.2,500,3,Lfdr,FDR,0.1504424778761062
0.6,0.2,500,3,Lfdr,FNR,0.0034602076124567475
0.6,0.2,500,3,adaptBH,FNR,0
0.6,0.2,500,3,adaptBH,FDR,0.2103825136612022
0.6,0.2,500,3,Bonf,FNR,0.4982698961937716
0.6,0.2,500,3,Bonf,FDR,0
0.6,0.2,500,3,None,FNR,0.010380622837370242
0.6,0.2,500,3,None,FDR,0.09206349206349207
0.6,0.4,500,3,BH,FDR,0
0.6,0.4,500,3,BH,FNR,0.21630094043887146
0.6,0.4,500,3,Lfdr,FDR,0
0.6,0.4,500,3,Lfdr,FNR,0.12539184952978055
0.6,0.4,500,3,adaptBH,FNR,0.10344827586206896
0.6,0.4,500,3,adaptBH,FDR,0
0.6,0.4,500,3,Bonf,FNR,0.9373040752351097
0.6,0.4,500,3,Bonf,FDR,0
0.6,0.4,500,3,None,FNR,0.11285266457680251
0.6,0.4,500,3,None,FDR,0
0.6,0.6000000000000001,500,3,BH,FDR,0.003484320557491289
0.6,0.6000000000000001,500,3,BH,FNR,0.037037037037037035
0.6,0.6000000000000001,500,3,Lfdr,FDR,0.038834951456310676
0.6,0.6000000000000001,500,3,Lfdr,FNR,0
0.6,0.6000000000000001,500,3,adaptBH,FNR,0.010101010101010102
0.6,0.6000000000000001,500,3,adaptBH,FDR,0.013422818791946308
0.6,0.6000000000000001,500,3,Bonf,FNR,0.8922558922558923
0.6,0.6000000000000001,500,3,Bonf,FDR,0
0.6,0.6000000000000001,500,3,None,FNR,0.016835016835016835
0.6,0.6000000000000001,500,3,None,FDR,0.010169491525423728
0.6,0.8,500,3,BH,FDR,0.02364864864864865
0.6,0.8,500,3,BH,FNR,0
0.6,0.8,500,3,Lfdr,FDR,0.15
0.6,0.8,500,3,Lfdr,FNR,0
0.6,0.8,500,3,adaptBH,FNR,0
0.6,0.8,500,3,adaptBH,FDR,0.422
0.6,0.8,500,3,Bonf,FNR,0.2560553633217993
0.6,0.8,500,3,Bonf,FDR,0
0.6,0.8,500,3,None,FNR,0
0.6,0.8,500,3,None,FDR,0.0707395498392283
0.6,0,500,3,BH,FDR,0.01444043321299639
0.6,0,500,3,BH,FNR,0.12218649517684887
0.6,0,500,3,Lfdr,FDR,0.04516129032258064
0.6,0,500,3,Lfdr,FNR,0.04823151125401929
0.6,0,500,3,adaptBH,FNR,0.05144694533762058
0.6,0,500,3,adaptBH,FDR,0.045307443365695796
0.6,0,500,3,Bonf,FNR,0.7427652733118971
0.6,0,500,3,Bonf,FDR,0
0.6,0,500,3,None,FNR,0.08038585209003216
0.6,0,500,3,None,FDR,0.033783783783783786
0.6,0.2,500,3,BH,FDR,0.04713804713804714
0.6,0.2,500,3,BH,FNR,0.034129692832764506
0.6,0.2,500,3,Lfdr,FDR,0.1021671826625387
0.6,0.2,500,3,Lfdr,FNR,0.010238907849829351
0.6,0.2,500,3,adaptBH,FNR,0.0034129692832764505
0.6,0.2,500,3,adaptBH,FDR,0.12312312312312312
0.6,0.2,500,3,Bonf,FNR,0.621160409556314
0.6,0.2,500,3,Bonf,FDR,0
0.6,0.2,500,3,None,FNR,0.017064846416382253
0.6,0.2,500,3,None,FDR,0.05263157894736842
0.6,0.4,500,3,BH,FDR,0
0.6,0.4,500,3,BH,FNR,0.5296052631578947
0.6,0.4,500,3,Lfdr,FDR,0.005376344086021506
0.6,0.4,500,3,Lfdr,FNR,0.39144736842105265
0.6,0.4,500,3,adaptBH,FNR,0.42105263157894735
0.6,0.4,500,3,adaptBH,FDR,0.005649717514124294
0.6,0.4,500,3,Bonf,FNR,0.9835526315789473
0.6,0.4,500,3,Bonf,FDR,0
0.6,0.4,500,3,None,FNR,0.28289473684210525
0.6,0.4,500,3,None,FDR,0.0045662100456621
0.6,0.6000000000000001,500,3,BH,FDR,0.0070921985815602835
0.6,0.6000000000000001,500,3,BH,FNR,0.017543859649122806
0.6,0.6000000000000001,500,3,Lfdr,FDR,0.0594059405940594
0.6,0.6000000000000001,500,3,Lfdr,FNR,0
0.6,0.6000000000000001,500,3,adaptBH,FNR,0.0035087719298245615
0.6,0.6000000000000001,500,3,adaptBH,FDR,0.030716723549488054
0.6,0.6000000000000001,500,3,Bonf,FNR,0.775438596491228
0.6,0.6000000000000001,500,3,Bonf,FDR,0
0.6,0.6000000000000001,500,3,None,FNR,0.007017543859649123
0.6,0.6000000000000001,500,3,None,FDR,0.013937282229965157
0.6,0.8,500,3,BH,FDR,0
0.6,0.8,500,3,BH,FNR,0.16896551724137931
0.6,0.8,500,3,Lfdr,FDR,0
0.6,0.8,500,3,Lfdr,FNR,0.10689655172413794
0.6,0.8,500,3,adaptBH,FNR,0.10344827586206896
0.6,0.8,500,3,adaptBH,FDR,0
0.6,0.8,500,3,Bonf,FNR,1
0.6,0.8,500,3,Bonf,FDR,0
0.6,0.8,500,3,None,FNR,0.04827586206896552
0.6,0.8,500,3,None,FDR,0
0.6,0,500,3,BH,FDR,0.025735294117647058
0.6,0,500,3,BH,FNR,0.1396103896103896
0.6,0,500,3,Lfdr,FDR,0.048859934853420196
0.6,0,500,3,Lfdr,FNR,0.05194805194805195
0.6,0,500,3,adaptBH,FNR,0.05519480519480519
0.6,0,500,3,adaptBH,FDR,0.049019607843137254
0.6,0,500,3,Bonf,FNR,0.7337662337662337
0.6,0,500,3,Bonf,FDR,0
0.6,0,500,3,None,FNR,0.07467532467532467
0.6,0,500,3,None,FDR,0.037162162162162164
0.6,0.2,500,3,BH,FDR,0
0.6,0.2,500,3,BH,FNR,0.3859060402684564
0.6,0.2,500,3,Lfdr,FDR,0
0.6,0.2,500,3,Lfdr,FNR,0.23825503355704697
0.6,0.2,500,3,adaptBH,FNR,0.28187919463087246
0.6,0.2,500,3,adaptBH,FDR,0
0.6,0.2,500,3,Bonf,FNR,0.9429530201342282
0.6,0.2,500,3,Bonf,FDR,0
0.6,0.2,500,3,None,FNR,0.20469798657718122
0.6,0.2,500,3,None,FDR,0
0.6,0.4,500,3,BH,FDR,0.007017543859649123
0.6,0.4,500,3,BH,FNR,0.066006600660066
0.6,0.4,500,3,Lfdr,FDR,0.050314465408805034
0.6,0.4,500,3,Lfdr,FNR,0.0033003300330033004
0.6,0.4,500,3,adaptBH,FNR,0.0033003300330033004
0.6,0.4,500,3,adaptBH,FDR,0.03821656050955414
0.6,0.4,500,3,Bonf,FNR,0.7986798679867987
0.6,0.4,500,3,Bonf,FDR,0
0.6,0.4,500,3,None,FNR,0.0297029702970297
0.6,0.4,500,3,None,FDR,0.016722408026755852
0.6,0.6000000000000001,500,3,BH,FDR,0
0.6,0.6000000000000001,500,3,BH,FNR,0.0627177700348432
0.6,0.6000000000000001,500,3,Lfdr,FDR,0.013793103448275862
0.6,0.6000000000000001,500,3,Lfdr,FNR,0.003484320557491289
0.6,0.6000000000000001,500,3,adaptBH,FNR,0.024390243902439025
0.6,0.6000000000000001,500,3,adaptBH,FDR,0
0.6,0.6000000000000001,500,3,Bonf,FNR,0.9477351916376306
0.6,0.6000000000000001,500,3,Bonf,FDR,0
0.6,0.6000000000000001,500,3,None,FNR,0.024390243902439025
0.6,0.6000000000000001,500,3,None,FDR,0
0.6,0.8,500,3,BH,FDR,0
0.6,0.8,500,3,BH,FNR,0.012738853503184714
0.6,0.8,500,3,Lfdr,FDR,0.02786377708978328
0.6,0.8,500,3,Lfdr,FNR,0
0.6,0.8,500,3,adaptBH,FNR,0
0.6,0.8,500,3,adaptBH,FDR,0
0.6,0.8,500,3,Bonf,FNR,0.9681528662420382
0.6,0.8,500,3,Bonf,FDR,0
0.6,0.8,500,3,None,FNR,0
0.6,0.8,500,3,None,FDR,0
0.6,0,500,3,BH,FDR,0.022058823529411766
0.6,0,500,3,BH,FNR,0.125
0.6,0,500,3,Lfdr,FDR,0.049342105263157895
0.6,0,500,3,Lfdr,FNR,0.049342105263157895
0.6,0,500,3,adaptBH,FNR,0.049342105263157895
0.6,0,500,3,adaptBH,FDR,0.0462046204620462
0.6,0,500,3,Bonf,FNR,0.7730263157894737
0.6,0,500,3,Bonf,FDR,0
0.6,0,500,3,None,FNR,0.07894736842105263
0.6,0,500,3,None,FDR,0.031141868512110725
0.6,0.2,500,3,BH,FDR,0.00411522633744856
0.6,0.2,500,3,BH,FNR,0.20655737704918034
0.6,0.2,500,3,Lfdr,FDR,0.007194244604316547
0.6,0.2,500,3,Lfdr,FNR,0.09508196721311475
0.6,0.2,500,3,adaptBH,FNR,0.10819672131147541
0.6,0.2,500,3,adaptBH,FDR,0.0072992700729927005
0.6,0.2,500,3,Bonf,FNR,0.9016393442622951
0.6,0.2,500,3,Bonf,FDR,0
0.6,0.2,500,3,None,FNR,0.10491803278688525
0.6,0.2,500,3,None,FDR,0.007272727272727273
0.6,0.4,500,3,BH,FDR,0
0.6,0.4,500,3,BH,FNR,0.2961672473867596
0.6,0.4,500,3,Lfdr,FDR,0
0.6,0.4,500,3,Lfdr,FNR,0.14982578397212543
0.6,0.4,500,3,adaptBH,FNR,0.17770034843205576
0.6,0.4,500,3,adaptBH,FDR,0
0.6,0.4,500,3,Bonf,FNR,0.9477351916376306
0.6,0.4,500,3,Bonf,FDR,0
0.6,0.4,500,3,None,FNR,0.11846689895470383
0.6,0.4,500,3,None,FDR,0
0.6,0.6000000000000001,500,3,BH,FDR,0
0.6,0.6000000000000001,500,3,BH,FNR,0.281786941580756
